,UUID4,Reference,Book,Chapter,Paragraph,Text
1120,373eef57-4606-46ad-8c87-9a58e189db5d,urn:cts:greekLit:tlg0099.tlg001:13.2.5,13,2,5,"In the strait between Asia and Lesbos there are about twenty small islands, but according to Timosthenes, forty. They are called Hecatonnesi, a compound name like Peloponnesus, the second letter n being customarily redundant in such compounds, as in the names Myonnesus, Proconnesus, and Halonnesus; and consequently we have Hecatonnesi, which means Apollonnesi, for Apollo is called Hecatus; for along the whole of this coast, as far as Tenedos, Apollo is highly honored, being called Sminthian or Cillaean or Grynian or by some other appellation. Near these islands is Pordoselene, which contains a city of the same name, and also, in front of this city, another island, larger and of the same name, which is uninhabited and has a sanctuary sacred to Apollo. "
1121,6e358375-16bf-4fb9-a89d-0cd58bdc5488,urn:cts:greekLit:tlg0099.tlg001:13.2.6,13,2,6,"Some writers, to avoid the indecency of the names, say that in this place we should read ""Poroselene,"" and that we should call Aspordenum, the rocky and barren mountain round Pergamum, ""Asporenum,"" and the sanctuary of the Mother of the Gods there the sanctuary of the ""Asporene"" mother. What, then, shall we say of Pordalis and Saperdes and Perdiccas, and of the phrase of Simonides,""banished, 'pordacian' clothes and all, instead of ""wet"" clothes, and, somewhere in the early comedy, ""the place is 'pordacian,' that is, the place that is ""marshy""? Lesbos is equidistant from Tenedos and Lemnos and Chios, one might say rather less than five hundred stadia. "
1122,c9fd1cc6-831c-4c20-b43f-6fcb97cb5857,urn:cts:greekLit:tlg0099.tlg001:13.3.1,13,3,1,"Leleges Since the Leleges and the Cilicians were so closely related to the Trojans, people inquire for the reason why they are not included with the Trojans in the Catalogue. But it is reasonable to suppose that because of the loss of their leaders and the sacking of their cities the few Cilicians that were left were placed under the command of Hector, for both Eetion and his sons are said to have been slain before the Catalogue: ""Verily my father was slain by the goodly Achilles, who utterly sacked the well-peopled city of Cilicians, Thebe of the lofty gates. And the seven brothers of mine in our halls, all these on the same day went inside the home of Hades, for all were slain by swift-footed, goodly Achilles. And so, in the same way, those subject to Mynes lost both their leaders and their city: ""And he laid low Mynes and Epistrophus, and sacked the city of godlike Mynes. Hom. Il. 19.But he makes the Leleges present at the battles when he says as follows: ""Towards the sea are situated the Carians and the Paeonians, with curved bows, and the Leleges and Caucones. And again, ""he pierced with a sharp spear Satnius, son of Oinops, whom a noble Naiad nymph bore to Oinops, as he tended his herds beside the banks of the Satnioeis; for they had not so completely disappeared that they did not have a separate organization of their own, since their king still survived, ""of Altes, who is lord over the war-loving Leleges, and since their city had not been utterly wiped out, for the poet adds, ""who holds steep Pedasus on the Satnioeis. However, the poet has omitted them in the Catalogue, not considering their organization sufficient to have a place in it, or else including them under the command of Hector because they were so closely related; for Lycaon, who was a brother of Hector, says, ""to a short span of life my mother, daughter of the old man Altes, bore me — Altes who is lord over the war-loving Leleges. Such, then, are the probabilities in this matter. "
1123,afd92ff1-e680-4b69-989b-0fe901e831f3,urn:cts:greekLit:tlg0099.tlg001:13.3.2,13,3,2,"And it is also a matter of reasoning from probabilities if one inquires as to the exact bounds to which the poet means that the Cilicians extended, and the Pelasgians, and also the Ceteians, as they are called, under the command of Eurypylus, who lived between those two peoples. Now as for the Cilicians and the peoples under the command of Eurypylus, all has been said about them that can be said, and that their country is in a general way bounded by the region of the Caicus River. As for the Pelasgians, it is reasonable, both from the words of Homer and from history in general, to place them next in order after these peoples; for Homer says as follows: ""And Hippothous led the tribes of the Pelasgians that rage with the spear, them that dwelt in fertile Larisa; these were ruled by Hippothous and Pylaeus, scion of Ares, the two sons of Pelasgian Lethus, son of Teutamus. By these words he clearly indicates that the number of Pelasgians was considerable, for he says ""tribes,"" not ""tribe;"" and he also specifies their abode as ""in Larisa."" Now there are many Larisas, but we must interpret him as meaning one of those that were near; and best of all one might rightly assume the one in the neighborhood of Cyme; for of the three Larisas the one near Hamaxitus was in plain sight of Ilium and very near it, within a distance of two hundred stadia, and therefore it could not be said with plausibility that Hippothous fell in the fight over Patroclus ""far away from"" this ""Larisa,"" but rather from the Larisa near Cyme, for the distance between the two is about a thousand stadia. The third Larisa is a village in the territory of Ephesus in the Cayster Plain; it is said to have been a city in earlier times, containing a sanctuary of Larisaean Apollo and being situated closer to Mt. Tmolus than to Ephesus. It is one hundred and eighty stadia distant from Ephesus, and might therefore be placed under the Maeonians. But the Ephesians, having grown in power, later cut off for themselves much of the territory of the Maeonians, whom we now call Lydians, so that this could not be the Larisa of the Pelasgians either, but rather the one near Cyme. In fact we have no strong evidence that the Larisa in the Cayster Plain was already in existence at that time, for we have no such evidence as to Ephesus either; but all Aeolian history, which arose but shortly after the Trojan times, bears testimony to the existence of the Larisa near Cyme. "
1124,728066a8-1795-44ba-9d59-39ec3a0023c8,urn:cts:greekLit:tlg0099.tlg001:13.3.3,13,3,3,"For it is said that the people who set out from Phricium, the Locrian mountain above Thermopylae, put in at the place where Cyme now is, and finding the Pelasgians in bad plight because of the Trojan War, though still in possession of Larisa, which was about seventy stadia distant from Cyme, built on their frontier what is still today called Neon Teichos, thirty stadia from Larisa, and that, having captured Larisa, they founded Cyme and settled there the survivors. And Cyme is called Cyme Phriconis after the Locrian mountain; and likewise Larisa is called Larisa Phriconis; but Larisa is now deserted. That the Pelasgians were a great tribe is said also to be the testimony of history in general: Menecrates of Elaea, at any rate, in his work On the Founding of Cities, says that the whole of what is now the Ionian coast, beginning at Mycale, as also the neighboring islands, were in earlier times inhabited by Pelasgians. But the Lesbians say that their people were placed under the command of Pylaeus, the man whom the poet calls the ruler of the Pelasgians, and that it is from him that the mountain in their country is still called Pylaeus. The Chians, also, say that the Pelasgians from Thessaly were their founders. But the Pelasgian race, ever wandering and quick to migrate, greatly increased and then rapidly disappeared, particularly at the time of the migration of the Aeolians and Ionians to Asia. "
1125,e5f663ed-5496-452a-bcdd-389ee027d578,urn:cts:greekLit:tlg0099.tlg001:13.3.4,13,3,4,"A peculiar thing happened in the case of the Larisaeans, I mean the Caystrian and the Phryconian Larisaeans and, third, those in Thessaly: they all held land that was deposited by rivers, by the Cayster and by the Hermus and by the Peneius. It is at the Phryconian Larisa that Piasus is said to have been honored, who, they say, was ruler of the Pelasgians and fell in love with his daughter Larisa, and, having violated her, paid the penalty for the outrage; for, observing him leaning over a cask of wine, they say, she seized him by the legs, raised him, and plunged him into the cask. Such are the ancient accounts. "
1126,48410207-2a4c-44af-90d6-5c9e08e8ac36,urn:cts:greekLit:tlg0099.tlg001:13.3.5,13,3,5,"To the present Aeolian cities we must add Aegae, and also Temnus, the birthplace of Hermagoras, who wrote The Art of Rhetoric. These cities are situated in the mountainous country that lies above the territory of Cyme and that of the Phocians and that of the Smyrnaeans, along which flows the Hermus. Neither is Magnesia, which was under the command of Sipylus and has been adjudged a free city by the Romans, far from these cities. This city too has been damaged by the recent earthquakes. To the opposite parts, which incline towards the Caicus, from Larisa across the Hermus to Cyme, the distance is seventy stadia; thence to Myrina, forty stadia; thence to Grynium, the same; and from there to Elaea. But, according to Artemidorus, one goes from Cyme to Adae, and then, forty stadia distant, to a promontory called Hydra, which with the opposite promontory Harmatus forms the Elaitic Gulf. Now the width of the mouth of this gulf is about eighty stadia, but, including the sinuosities of the gulf, Myrina, an Aeolian city with a harbor, is at a distance of sixty stadia; and then one comes to the harbor of the Achaeans, where are the altars of the Twelve Gods; and then to a town Grynium and an altar of Apollo and an ancient oracle and a costly temple of white marble, to which the distance is forty stadia; and then seventy stadia to Elaea, with harbor and naval station belonging to the Attalid Kings, which was founded by Menestheus and the Athenians who took the expedition with him to Ilium. I have already spoken of the places that come next, those about Pitane and Atarneus and the others in that region. "
1127,5d46091b-d28a-40d7-a908-7027a1d1cc3d,urn:cts:greekLit:tlg0099.tlg001:13.3.6,13,3,6,"The largest and best of the Aeolian cities is Cyme; and this with Lesbos might be called the metropolis of the rest of the cities, about thirty in number, of which not a few have disappeared. Cyme is ridiculed for its stupidity, owing to the repute, as some say, that not until three hundred years after the founding of the city did they sell the tolls of the harbor, and that before this time the people did not reap this revenue. They got the reputation, therefore, of being a people who learned late that they were living in a city by the sea. There is also another report of them, that, having borrowed money in the name of the state, they pledged their porticos as security, and then, failing to pay the money on the appointed day, were prohibited from walking in them; when it rained, however, their creditors, through a kind of shame, would bid them through a herald to go under the porticos; so the herald would cry out the words, ""Go under the porticos,"" but the report went abroad that the Cymaeans did not understand that they were to go under the porticos when it rained unless they were given notice by the herald. Ephorus, a man indisputably noteworthy, a disciple of Isocrates the orator, and the author of the Historyand of the work on Inventions, was from this city; and so was Hesiod the poet, still earlier than Ephorus, for Hesiod himself states that his father Dius left Aeolian Cyme and migrated to Boeotia: ""And he settled near Helicon in a wretched village, Ascre, which is bad in winter, oppressive in summer, and pleasant at no time. But it is not agreed that Homer was from Cyme, for many peoples lay claim to him. It is agreed, however, that the name of the city was derived from an Amazon, as was Myrina from the Amazon who lies in the Trojan plain below Batieia, ""which verily men call Batieia, but the immortals the tomb of much-bounding Myrina"". Ephorus, too, is ridiculed because, though unable to tell of deeds of his native land in his enumeration of the other achievements in history, and yet unwilling that it should be unmentioned, he exclaims as follows: ""At about the same time the Cymaeans were at peace."" Since I have traversed at the same time the Trojan and Aeolian coasts, it would be next in order to treat cursorily the interior as far as the Taurus, observing the same order of approach. "
1128,0db95ef2-c66c-4d8b-a7b1-34cc3a82c48c,urn:cts:greekLit:tlg0099.tlg001:13.4.1,13,4,1,"Pergamum A kind of hegemony is held over these places by Pergamum, which is a famous city and for a long time prospered along with the Attalic kings; indeed I must begin my next description here, and first I must show briefly the origin of the kings and the end to which they came. Now Pergamum was a treasure-hold of Lysimachus, the son of Agathocles, who was one of the successors of Alexander, and its people are settled on the very summit of the mountain; the mountain is cone-like and ends in a sharp peak. The custody of this stronghold and the treasure, which amounted to nine thousand talents, was entrusted to Philetaerus of Tieium, who was a eunuch from boyhood; for it came to pass at a certain burial, when a spectacle was being given at which many people were present, that the nurse who was carrying Philetaerus, still an infant, was caught in the crowd and pressed so hard that the child was incapacitated. He was a eunuch, therefore, but he was well trained and proved worthy of this trust. Now for a time he continued loyal to Lysimachus, but he had differences with Arsinoe, the wife of Lysimachus, who slandered him, and so he caused Pergamum to revolt, and governed it to suit the occasion, since he saw that it was ripe for a change; for Lysimachus, beset with domestic troubles, was forced to slay his son Agathocles, and Seleucus Nicator invaded his country and overthrew him, and then he himself was overthrown and treacherously murdered by Ptolemy Ceraunus. During these disorders the eunuch continued to be in charge of the fortress and to manage things through promises and courtesies in general, always catering to any man who was powerful or near at hand. At any rate, he continued lord of the stronghold and the treasure for twenty years. "
1129,fba20ea7-c4ef-49f4-b32c-28a822924b6a,urn:cts:greekLit:tlg0099.tlg001:13.4.2,13,4,2,"He had two brothers, the elder of whom was Eumenes, the younger Attalus. Eumenes had a son of the same name, who succeeded to the rule of Pergamum, and was by this time sovereign of the places round about, so that he even joined battle with Antiochus the son of Seleucus near Sardeis and conquered him. He died after a reign of twenty-two years. Attalus, the son of Attalus and Antiochis, daughter of Achaeus, succeeded to the throne and was the first to be proclaimed king, after conquering the Galatians in a great battle. Attalus not only became a friend of the Romans but also fought on their side against Philip along with the fleet of the Rhodians. He died in old age, having reigned as king forty-three years; and he left four sons by Apollonis, a woman from Cyzicus, Eumenes, Attalus, Philetaerus, and Athenaeus. Now the two younger sons remained private citizens, but Eumenes, the elder of the other two, reigned as king. Eumenes fought on the side of the Romans against Antiochus the Great and against Perseus, and he received from the Romans all the country this side the Taurus that had been subject to Antiochus. But before that time the territory of Pergamum did not include many places that extended as far as the sea at the Elaitic and Adramyttene Gulfs. He built up the city and planted Nicephorium with a grove, and the other elder brother, from love of splendor, added sacred buildings and libraries and raised the settlement of Pergamum to what it now is. After a reign of forty-nine years Eumenes left his empire to Attalus, his son by Stratonice, the daughter of Ariathres, king of the Cappadocians. He appointed his brother Attalus as guardian both of his son, who was extremely young, and of the empire. After a reign of twenty-one years, his brother died an old man, having won success in many undertakings; for example, he helped Demetrius, the son of Seleucus, to defeat in war Alexander, the son of Antiochus, and he fought on the side of the Romans against the Pseudo-Philip, and in an expedition against Thrace he defeated Diegylis the king of the Caeni, and he slew Prusias, having incited his son Nicomedes against him, and he left his empire, under a guardian, to Attalus. Attalus, surnamed Philometor, reigned five years, died of disease, and left the Romans his heirs. The Romans proclaimed the country a province, calling it Asia, by the same name as the continent. The Caicus flows past Pergamum, through the Caicus Plain, as it is called, traversing land that is very fertile and about the best in Mysia. "
1130,b270ab4a-7db1-4a9f-b487-5159cff6a20f,urn:cts:greekLit:tlg0099.tlg001:13.4.3,13,4,3,"Pergamenians have become famous in my time: Mithridates the son of Menodotus and of Adobogion. Menodotus was of the family of the tetrarch of the Galatians, and Adobogion, it is said, was also the concubine of King Mithridates, and for this reason her relatives gave to the child the name of Mithridates, pretending that he was the son of the king. At any rate, he became a friend to the deified Caesar and reached so great preferment with him that he was appointed tetrarch from his mothers family and king both of the Bosporus and other territories. He was overthrown by Asander, who not only slew King Pharnaces but also took possession of the Bosporus. Mithridates, then, has been thought worthy of a great name, as has also Apollodorus the rhetorician, who wrote the work on Rhetoric and was the leader of the Apollodoreian sect, whatever in the world it is; for numerous philosophies were prevalent, but to pass judgment upon them is beyond my power, and among these are the sects of Apollodorus and Theodorus. But the friendship of Augustus Caesar has most of all exalted Apollodorus, who was his teacher in the art of speech. And Apollodorus had a notable pupil in Dionysius, surnamed Atticus, his fellow-citizen, for he was an able sophist and historian and speech-writer. "
1131,332ccd81-b43c-4303-b689-476a8eebd683,urn:cts:greekLit:tlg0099.tlg001:13.4.4,13,4,4,"As one proceeds from the plain and the city towards the east, one comes to a city called Apollonia, which lies on an elevated site, and also, towards the south, to a mountain range, on crossing which, on the road to Sardeis, one comes to Thyateira, on the left-hand side, a settlement of the Macedonians, which by some is called the farthermost city of the Mysians. On the right is Apollonis, which is three hundred stadia distant from Pergamum, and the same distance from Sardeis, and it is named after the Cyzicene Apollonis. Next one comes to the plain of Hermus and to Sardeis. The country to the north of Pergamum is held for the most part by the Mysians, I mean the country on the right of the Abaeitae, as they are called, on the borders of which is the Epictetus as far as Bithynia. "
1132,0cbcfa7a-fc0c-4881-91ba-de38aa0a6b20,urn:cts:greekLit:tlg0099.tlg001:13.4.5,13,4,5,"Sardeis is a great city, and, though of later date than the Trojan times, is nevertheless old, and has a strong citadel. It was the royal city of the Lydians, whom the poet calls Meionians; and later writers call them Maeonians, some identifying them with the Lydians and others representing them as different, but it is better to call them the same people. Above Sardeis is situated Mt. Tmolus, a blest mountain, with a look-out on its summit, an arcade of white marble, a work of the Persians, whence there is a view of the plains below all round, particularly the Cayster Plain. And round it dwell Lydians and Mysians and Macedonians. The Pactolus River flows from Mt. Tmolus; in early times a large quantity of gold-dust was brought down in it, whence, it is said, arose the fame of the riches of Croesus and his descendants. But the gold-dust has given out. The Pactolus runs down into the Hermus, into which also the Hyllus, now called the Phrygius, empties. These three, and other less significant rivers with them, meet and empty into the sea near Phocaea, as Herodotus says. The Hermus rises in Mysia, in the sacred mountain Dindymene, and flows through the Catacecaumene country into the territory of Sardeis and the contiguous plains, as I have already said, to the sea. Below the city lie the plain of Sardeis and that of the Cyrus and that of the Hermus and that of the Cayster, which are contiguous to one another and are the best of all plains. Within forty stadia from the city one comes to Gygaea, which is mentioned by the poet, the name of which was later changed to Coloe, where is the sanctuary of Coloenian Artemis, which is characterized by great holiness. They say that at the festivals here the baskets dance, though I do not know why in the world they talk marvels rather than tell the truth. "
1133,c2dd68bc-e595-4504-a141-084995734e5a,urn:cts:greekLit:tlg0099.tlg001:13.4.6,13,4,6,"The verses of Homer are about as follows: ""Mnesthles and Antiphus, the two sons of Talaemenes, whose mother was Lake Gygaea, who led also the Meionians, who were born at the foot of Tmolus; but some add the following fourth verse: ""At the foot of snowy Tmolus, in the fertile land of Hyde. But there is no Hyde to be found in the country of the Lydians. Some also put Tychius there, of whom the poet says, ""far the best of workers in hide, who lived in Hyde. And they add that the place is woody and subject to strokes of lightning, and that the Arimi live there, for after Homer's verse, ""in the land of the Arimi where men say is the couch of Typhon, they insert the words, ""in a wooded place, in the fertile land of Hyde. But others lay the scene of this myth in Cilicia, and some lay it in Syria, and still others in the Pithecussae Islands, who say that among the Tyrrhenians ""pitheci"" are called ""arimi."" Some call Sardeis Hyde, while others call its acropolis Hyde. But the Scepsian thinks that those writers are most plausible who place the Arimi in the Catacecaumene country in Mysia. But Pindar associates the Pithecussae which lie off the Cymaean territory, as also the territory in Sicily, with the territory in Cilicia, for he says that Typhon lies beneath Aetna: ""Once he dwelt in a far-famed Cilician cavern; now, however, his shaggy breast is o'er-pressed by the sea-girt shores above Cumae and by Sicily. And again, ""round about him lies Aetna with her haughty fetters, and again, ""but it was father Zeus that once amongst the Arimi, by necessity, alone of the gods, smote monstrous Typhon of the fifty heads. But some understand that the Syrians are Arimi, who are now called the Arimaeans, and that the Cilicians in Troy, forced to migrate, settled again in Syria and cut off for themselves what is now called Cilicia. Callisthenes says that the Arimi, after whom the neighboring mountains are called Arima, are situated near Mt. Calycadnus and the promontory of Sarpedon near the Corycian cave itself. "
1134,ea8aa356-4f61-4e29-bd70-4fa2d953355b,urn:cts:greekLit:tlg0099.tlg001:13.4.7,13,4,7,"Near Lake Coloe are the monuments of the kings. At Sardeis is the great mound, on a lofty base, of Alyattes, built, as Herodotus says, by the common people of the city, most of the work on which was done by prostitutes; and he says that all women of that country prostituted themselves; and some call the tomb of Alyattes a monument of prostitution. Some report that Lake Coloe is an artificial lake, made to receive the overflows which take place when the rivers are full. Hypaepa is a city which one comes to on the descent from Mt. Tmolus to the Cayster Plain. "
1135,8130d40c-9759-42bc-aa40-152da9974b32,urn:cts:greekLit:tlg0099.tlg001:13.4.8,13,4,8,"Callisthenes says that Sardeis was captured first by the Cimmerians, and then by the Treres and the Lycians, as is set forth by Callinus the elegiac poet, and lastly in the time of Cyrus and Croesus. But when Callinus says that the incursion of the Cimmerians was against the Esioneis, at the time of which Sardeis was captured, the Scepsian and his followers surmise that the Asioneis were by Callinus called the Esioneis, in the Ionic dialect; for perhaps Meionia, he says, was called Asia, and accordingly Homer likewise says, ""on the Asian mead about the streams of the Cayster. The city was later restored in a notable way because of the fertility of its territory, and was inferior to none of its neighbors, though recently it has lost many of its buildings through earthquakes. However, the forethought of Tiberius, our present ruler, has, by his beneficence, restored not only this city but many others — I mean all the cities that shared in the same misfortune at about the same time. "
1136,af2072d5-773c-48f0-8ce2-043c093a623e,urn:cts:greekLit:tlg0099.tlg001:13.4.9,13,4,9,"Notable men of the same family were born at Sardeis: the two Diodoruses, the orators, of whom the elder was called Zonas, a man who many times pleaded the cause of Asia; and at the time of the attack of King Mithridates, he was accused of trying to cause the cities to revolt from him, but in his defence he acquitted himself of the slander. The younger Diodorus, who was a friend of mine, is the author, not only of many historical treatises, but also of melic and other poems, which display full well the ancient style of writing. Xanthus, the ancient historian, is indeed called a Lydian, but whether or not he was from Sardeis I do not know. "
1137,4e0b2a28-427a-43cc-afa2-613dc7e2c5cf,urn:cts:greekLit:tlg0099.tlg001:13.4.10,13,4,10,"After the Lydians come the Mysians; and the city Philadelphia, ever subject to earthquakes. Incessantly the walls of the houses are cracked, different parts of the city being thus affected at different times. For this reason but few people live in the city, and most of them spend their lives as farmers in the country, since they have a fertile soil. Yet one may be surprised at the few, that they are so fond of the place when their dwellings are so insecure; and one might marvel still more at those who founded the city. "
1138,ec07e9d8-9c27-4bde-b3d0-65a5ac6205de,urn:cts:greekLit:tlg0099.tlg001:13.4.11,13,4,11,"After this region one comes to the Catacecaumene country, as it is called, which has a length of five hundred stadia and a breadth of four hundred, whether it should be called Mysia or Meionia (for both names are used); the whole of it is without trees except the vine that produces the Catacecaumenite wine, which in quality is inferior to none of the notable wines. The surface of the plain is covered with ashes, and the mountainous and rocky country is black, as though from conflagration. Now some conjecture that this resulted from thunderbolts and from fiery subterranean outbursts, and they do not hesitate to lay there the scene of the mythical story of Typhon; and Xanthus adds that a certain Arimus was king of this region; but it is not reasonable to suppose that all that country was burnt all at once by reason of such disturbances, but rather by reason of an earth-born fire, the sources of which have now been exhausted. Three pits are to be seen there, which are called ""bellows,"" and they are forty stadia distant from each other. Above them lie rugged hills, which are reasonably supposed to have been heaped up by the hot masses blown forth from the earth. That such soil should be well adapted to the vine one might assume from the land of Catana, which was heaped with ashes and now produces excellent wine in great plenty. Some writers, judging from places like this, wittily remark that there is good reason for calling Dionysus ""Pyrigenes."" "
1139,ae300068-9ef0-46ed-aee6-15f07fdfb31b,urn:cts:greekLit:tlg0099.tlg001:13.4.12,13,4,12,"The parts situated next to this region towards the south as far as the Taurus are so inwoven with one another that the Phrygian and the Carian and the Lydian parts, as also those of the Mysians, since they merge into one another, are hard to distinguish. To this confusion no little has been contributed by the fact that the Romans did not divide them according to tribes, but in another way organized their jurisdictions, within which they hold their popular assemblies and their courts. Mt. Tmolus is a quite contracted mass of mountain and has only a moderate circumference, its limits lying within the territory of the Lydians themselves; but the Mesogis extends in the opposite direction as far as Mycale, beginning at Celaenae, according to Theopompus. And therefore some parts of it are occupied by the Phrygians, I mean the parts near Celaenae and Apameia, and other parts by Mysians and Lydians, and other parts by Carians and Ionians. So, also, the rivers, particularly the Maeander, form the boundary between some of the tribes, but in cases where they flow through the middle of countries they make accurate distinction difficult. And the same is to be said of the plains that are situated on either side of the mountainous territory and of the river-land. Neither should I, perhaps, attend to such matters as closely as a surveyor must, but sketch them only so far as they have been transmitted by my predecessors. "
1140,9ef24890-1bde-463b-b433-759670cf83d1,urn:cts:greekLit:tlg0099.tlg001:13.4.13,13,4,13,"Contiguous on the east to the Cayster Plain, which lies between the Mesogis and the Tmolus, is the Cilbian Plain. It is extensive and well settled and has a fertile soil. Then comes the Hyrcanian Plain, a name given it by the Persians, who brought Hyrcanian colonists there (the Plain of Cyrus, likewise, was given its name by the Persians). Then come the Peltine Plain (we are now in Phrygian territory) and the Cillanian and the Tabene Plains, which have towns with a mixed population of Phrygians, these towns also containing a Pisidian element; and it is after these that the plains themselves were named. "
1141,6f9a326b-8a3b-4388-b5a3-aaf3fe316ce0,urn:cts:greekLit:tlg0099.tlg001:13.4.14,13,4,14,"When one crosses over the Mesogis, between the Carians and the territory of Nysa, which latter is a country on the far side of the Maeander extending to Cibyratis and Cabalis, one comes to certain cities. First, near the Mesogis, opposite Laodiceia, to Hierapolis, where are the hot springs and the Plutonion, both of which have something marvellous about them; for the water of the springs so easily congeals and changes into stone that people conduct streams of it through ditches and thus make stone fences consisting of single stones, while the Plutonion, below a small brow of the mountainous country that lies above it, is an opening of only moderate size, large enough to admit a man, but it reaches a considerable depth, and it is enclosed by a quadrilateral handrail, about half a plethrum in circumference, and this space is full of a vapour so misty and dense that one can scarcely see the ground. Now to those who approach the handrail anywhere round the enclosure the air is harmless, since the outside is free from that vapor in calm weather, for the vapor then stays inside the enclosure, but any animal that passes inside meets instant death. At any rate, bulls that are led into it fall and are dragged out dead; and I threw in sparrows and they immediately breathed their last and fell. But the Galli, who are eunuchs, pass inside with such impunity that they even approach the opening, bend over it, and descend into it to a certain depth, though they hold their breath as much as they can (for I could see in their countenances an indication of a kind of suffocating attack, as it were), — whether this immunity belongs to all who are maimed in this way or only to those round the sanctuary, or whether it is because of divine providence, as would be likely in the case of divine obsessions, or whether it is, the result of certain physical powers that are antidotes against the vapor. The changing of water into stone is said also to be the case with the rivers in Laodiceia, although their water is potable. The water at Hierapolis is remarkably adapted also to the dyeing of wool, so that wool dyed with the roots rival those dyed with the coccus or with the marine purple. And the supply of water is so abundant that the city is full of natural baths. "
1142,73be346c-4c8a-49bd-a75b-30cebcd26aec,urn:cts:greekLit:tlg0099.tlg001:13.4.15,13,4,15,"After Hierapolis one comes to the parts on the far side of the Maeander; I have already described those round Laodiceia and Aphrodisias and those extending as far as Carura. The next thereafter are the parts towards the west, I mean the city of the Antiocheians on the Maeander, where one finds himself already in Caria, and also the parts towards the south, I mean Greater Cibyra and Sinda and Cabalis, extending as far as the Taurus and Lycia. Now Antiocheia is a city of moderate size, and is situated on the Maeander itself in the region that lies near Phrygia, and there is a bridge over the river. Antiocheia has considerable territory on each side of the river, which is everywhere fertile, and it produces in greatest quantities the 'Antiocheian' dried fig, as it is called, though they also name the same fig ""three-leaved."" This region, too, is much subject to earthquakes. Among these people arose a famous sophist, Diotrephes, whose complete course was taken by Hybreas, who became the greatest orator of my time. "
1143,8c93d900-7a74-4188-95f8-939f9e006f11,urn:cts:greekLit:tlg0099.tlg001:13.4.16,13,4,16,"The Cabaleis are said to be the Solymi; at any rate, the hill that lies above the fortress of the Termessians is called Solymus, and the Termessians themselves are called Solymi. Near by is the Palisade of Bellerophon, and also the tomb of his son Peisander, who fell in the battle against the Solymi. This account agrees also with the words of the poet, for he says of Bellerophon, 'next he fought with the glorious Solymi, and of his son, 'and Peisander his son was slain by Ares, insatiate of war, when he was fighting with the Solymi.' Termessus is a Pisidian city, which lies directly above Cibyra and very near it. "
1144,c569ca27-020a-4005-aa5d-c1606ea07272,urn:cts:greekLit:tlg0099.tlg001:13.4.17,13,4,17,"It is said that the Cibyratae are descendants of the Lydians who took possession of Cabalis, and later of the neighboring Pisidians, who settled there and transferred the city to another site, a site very strongly fortified and about one hundred stadia in circuit. It grew strong through its good laws; and its villages extended alongside it from Pisidia and the neighboring Milyas as far as Lycia and the Peraea of the Rhodians. Three bordering cities were added to it, Bubon, Balbura, and Oenoandon, and the union was called Tetrapolis, each of the three having one vote, but Cibyra two; for Cibyra could send forth thirty thousand foot-soldiers and two thousand horse. It was always ruled by tyrants; but still they ruled it with moderation. However, the tyranny ended in the time of Moagetes, when Murena overthrew it and included Balbura and Bubon within the territory of the Lycians. But none the less the jurisdiction of Cibyra is rated among the greatest in Asia. The Cibyratae used four languages, the Pisidian, that of the Solymi, Greek, and that of the Lydians; but there is not even a trace of the language of the Lydians in Lydia. The easy embossing of iron is a peculiar thing at Cibyra. Milya is the mountain range extending from the narrows at Termessus and from the pass that leads over through them to the region inside the Taurus towards Isinda, as far as Sagalassus and the country of the Apameians. "
1145,a010fe47-bb35-455e-96e2-c2fc1f05a8c2,urn:cts:greekLit:tlg0099.tlg001:14.1.1,14,1,1,"Ionia It remains for me to speak of the Ionians and the Carians and the seaboard outside the Taurus, which last is occupied by Lycians, Pamphylians, and Cilicians; for in this way I can finish my entire description of the peninsula, the isthmus of which, as I was saying, is the road which leads over from the Pontic Sea to the Issian Sea. "
1146,70418ff9-2c18-496a-84b4-0938dd24e36e,urn:cts:greekLit:tlg0099.tlg001:14.1.2,14,1,2,"The coasting voyage round Ionia is about three thousand four hundred and thirty stadia, this distance being so great because of the gulfs and the fact that the country forms a peninsula of unusual extent; but the distance in a straight line across the isthmus is not great. For instance, merely the distance from Ephesus to Smyrna is a journey, in a straight line, of three hundred and twenty stadia, for the distance to Metropolis is one hundred and twenty stadia and the remainder to Smyrna, whereas the coasting voyage is but slightly short of two thousand two hundred. Be that as it may, the bounds of the Ionian coast extend from the Poseidium of the Milesians, and from the Carian frontiers, as far as Phocaea and the Hermus River, which latter is the limit of the Ionian seaboard . "
